Date,ibov_pnl_cum,single_pnl_cum,total_pnl_cum
2024-05-02,-2384540.0521074613,9558.186024656734,-2374981.866082807
2024-05-03,-2330848.361109271,9487.22234161131,-2321361.1387676625
2024-05-06,-2333294.3820901904,9509.137145053204,-2323785.24494514
2024-05-07,-2336392.790003237,7905.604194153795,-2328487.1858090856
2024-05-08,-2346919.3951567253,7911.064253077729,-2339008.3309036503
2024-05-09,-2345554.3180224295,8674.863151458121,-2336879.4548709737
2024-05-10,-2369910.091882834,8599.140112227231,-2361310.9517706092
2024-05-13,-2452184.7878573686,8741.118563833505,-2443443.6692935373
2024-05-14,-2451646.1693676463,8724.831494416245,-2442921.3378732326
2024-05-15,-2446206.011632973,8160.446165175949,-2438045.5654677995
2024-05-16,-2481001.0536961365,8092.944674023341,-2472908.109022116
2024-05-17,-2481209.689690985,8126.894994260071,-2473082.7946967273
2024-05-20,-2486636.9242774905,8216.291566859862,-2478420.6327106333
2024-05-21,-2578480.931649594,8192.922142954203,-2570288.0095066424
2024-05-22,-2498382.444489938,8225.809638131357,-2490156.634851809
2024-05-23,-2512917.028973792,8060.085998752307,-2504856.9429750424
2024-05-24,-2507589.5645588944,8043.648323242561,-2499545.9162356546
2024-05-27,-2505066.958460354,8292.834977875134,-2496774.1234824816
2024-05-28,-2519975.50195086,8244.058722946686,-2511731.4432279165
2024-05-29,-2491856.0076398687,8316.179745152329,-2483539.8278947193
2024-05-31,-2520240.9377148813,8455.109381349448,-2511785.8283335348
2024-06-03,-2538370.206388174,8416.649466811734,-2529953.556921365
2024-06-04,-2538296.521947149,8439.34317832529,-2529857.1787688266
2024-06-05,-2537836.4390746597,8573.68400820299,-2529262.7550664595
2024-06-06,-2434248.877007354,8263.26989134074,-2425985.607116016
2024-06-07,-2455373.6100387266,8255.842150314425,-2447117.7678884147
2024-06-10,-2515399.128264075,8295.576571879092,-2507103.5516921985
2024-06-11,-2570895.738795369,8498.234196689553,-2562397.504598682
2024-06-12,-2474776.444491171,8370.640735480372,-2466405.803755693
2024-06-13,-2540493.769268281,8378.637906375325,-2532115.1313619083
2024-06-14,-2546869.4698546613,8359.068005125257,-2538510.4018495386
2024-06-17,-2566899.24936398,8317.44082707532,-2558581.808536907
2024-06-18,-2550736.081358216,8187.0523641206755,-2542549.028994098
2024-06-19,-2527096.1909123426,8140.661082507487,-2518955.529829838
2024-06-20,-2568281.8868760397,8156.768996969196,-2560125.117879073
2024-06-21,-2536498.47806778,7913.629873808418,-2528584.8481939742
2024-06-24,-2454256.34618382,7881.586484330596,-2446374.7596994922
2024-06-25,-2456851.2158442386,7928.599389307616,-2448922.616454934
2024-06-26,-2450689.4952154737,7952.143121572802,-2442737.3520939033
2024-06-27,-2481271.374066612,6890.799530481932,-2474380.5745361326
2024-06-28,-2510861.4038361614,6947.453031722355,-2503913.9508044417
2024-07-01,-2557763.105481882,6983.472686117189,-2550779.6327957674
2024-07-02,-2619916.9599781623,7063.531230780885,-2612853.428747384
2024-07-03,-2665058.8824727014,7141.802390320054,-2657917.080082384
2024-07-04,-2652833.241515878,7033.5472474592025,-2645799.6942684217
2024-07-05,-2675803.374525262,8455.248031214855,-2667348.12649405
2024-07-08,-2675383.527488192,8324.108024365547,-2667059.419463829
2024-07-09,-2717260.974736369,8670.638014616488,-2708590.3367217556
2024-07-10,-2728176.8511225875,8845.741109779066,-2719331.110012811
2024-07-11,-2697427.610306025,8793.367071296834,-2688634.243234731
2024-07-12,-2688983.6875661323,8818.232344145139,-2680165.4552219897
2024-07-15,-2692539.50382757,9221.71986740491,-2683317.7839601673
2024-07-16,-2692478.530874933,9378.720720032697,-2683099.8101549027
2024-07-17,-2689767.9420040715,9378.577406379709,-2680389.364597694
2024-07-18,-2565347.2747526,9283.706306411392,-2556063.568446191
2024-07-19,-2570278.016049515,9485.306964818064,-2560792.709084699
2024-07-22,-2700818.584692148,9569.705092624805,-2691248.8795995256
2024-07-23,-2670803.389778896,9716.070987615463,-2661087.318791283
2024-07-24,-2678104.384655869,9807.913456545113,-2668296.471199326
2024-07-25,-2668384.790457796,9785.850733355104,-2658598.939724443
2024-07-26,-2603389.5620413376,9797.46151696,-2593592.10052438
2024-07-29,-2647604.850562783,9672.479527191952,-2637932.3710355936
2024-07-30,-2634723.456308263,9771.102328824078,-2624952.3539794413
2024-07-31,-2550458.847573962,8984.230638221568,-2541474.616935743
2024-08-01,-2549885.339057888,8827.674324516358,-2541057.664733374
2024-08-02,-2430610.314260607,8258.825646117015,-2422351.4886144926
2024-08-05,-2513189.0788379805,7911.048015903544,-2505278.030822079
2024-08-06,-2711940.4663262414,7947.902770290274,-2703992.5635559536
2024-08-07,-2663463.092895829,7295.258230907826,-2656167.834664924
2024-08-08,-2647325.1976144314,7203.401841148195,-2640121.795773286
2024-08-09,-2694054.2221684465,7256.667150444426,-2686797.5550180045
2024-08-12,-2709868.000141884,7277.25175840455,-2702590.748383482
2024-08-13,-2674433.213314551,7197.630692373192,-2667235.5826221798
2024-08-14,-2694007.152454756,4548.739266492535,-2689458.4131882656
2024-08-15,-2686878.9211183074,4468.469240635209,-2682410.4518776746
2024-08-16,-2679817.4435192114,4018.733955704006,-2675798.70956351
2024-08-19,-2596782.451170737,3682.1698231789414,-2593100.2813475607
2024-08-20,-2612359.808455264,3744.3808116956743,-2608615.427643571
2024-08-21,-2658614.7351869275,3730.7460841105612,-2654883.9891028195
2024-08-22,-2570773.186723556,3539.2253444222433,-2567233.9613791364
2024-08-23,-2570261.39368494,3534.9515052716483,-2566726.442179671
2024-08-26,-2626745.0118380664,4323.028060669567,-2622421.9837773996
2024-08-27,-2642185.130397661,4208.149890629024,-2637976.980507035
2024-08-28,-2652670.2162047313,4233.402972705819,-2648436.8132320284
2024-08-29,-2550124.527129839,4160.601585731228,-2545963.9255441106
2024-08-30,-2566076.0401553563,4223.270126871257,-2561852.770028488
2024-09-02,-2500341.8309291108,4160.56829460132,-2496181.262634512
2024-09-03,-2468580.299339149,4175.254212719406,-2464405.045126432
2024-09-04,-2355585.4423677577,4447.513583055393,-2351137.9287847043
2024-09-05,-2360947.7334208204,4450.376699854606,-2356497.356720968
2024-09-06,-2126253.653576127,4287.177422590105,-2121966.476153539
2024-09-09,-2176821.818441248,4350.238441510435,-2172471.5799997402
2024-09-10,-2172566.3218504596,4318.166516966269,-2168248.155333496
2024-09-11,-2175032.0861069513,4296.525144020231,-2170735.560962934
2024-09-12,-2148840.1161074154,4207.6082279936145,-2144632.5078794244
2024-09-13,-2122475.8933293885,4083.224434587626,-2118392.668894803
2024-09-16,-2343949.090234585,4161.280369964386,-2339787.809864623
2024-09-17,-2340542.274886253,4144.320769268326,-2336397.954116987
2024-09-18,-2241710.5092546893,4087.282648649826,-2237623.2266060417
2024-09-19,-2327446.1347955023,4058.4065807337465,-2323387.7282147706
2024-09-20,-2059800.8072081208,3842.2362613534497,-2055958.5709467696
2024-09-23,-2059009.281925263,3715.4763292891807,-2055293.805595976
2024-09-24,-2060133.796997115,3526.1990490406665,-2056607.5979480764
2024-09-25,-2059131.5670482663,3587.9584660238484,-2055543.6085822445
2024-09-26,-2019176.844671215,3176.6564807070545,-2016000.1881905098
2024-09-27,-2130792.884355265,4197.760408658767,-2126595.1239466085
2024-09-30,-2076655.2752560033,4289.901561589112,-2072365.3736944164
2024-10-01,-2236971.071971737,4517.785854933276,-2232453.286116806
2024-10-02,-2233583.7543350686,4964.77890416707,-2228618.975430904
2024-10-03,-2042281.330865109,4911.641080935158,-2037369.6897841762
2024-10-04,-2126358.6591469636,5530.6499913784755,-2120828.0091555878
2024-10-07,-2195528.7384143835,5619.569834494962,-2189909.1685798913
2024-10-08,-2390140.7614351213,5536.717705727615,-2384604.0437293965
2024-10-09,-2268374.3310657702,5411.1802251392455,-2262963.150840634
2024-10-10,-2356361.7978384956,5557.995836279782,-2350803.8020022186
2024-10-11,-2403926.191052536,8160.180353309548,-2395766.0106992293
2024-10-14,-2381930.1402067672,8400.445852627252,-2373529.694354143
2024-10-15,-2382124.8622090165,8958.546091731405,-2373166.316117288
2024-10-16,-2534753.1530761374,9402.306991143725,-2525350.846084997
2024-10-17,-2505789.344086247,9422.030420164701,-2496367.3136660857
2024-10-18,-2517313.656149599,9433.052444809138,-2507880.6037047934
2024-10-21,-2582432.5768877463,9612.915790586318,-2572819.661097164
2024-10-22,-2583885.453406587,9603.129901303308,-2574282.323505287
2024-10-23,-2674519.1279343017,10154.399177666439,-2664364.7287566387
2024-10-24,-2624383.7159351637,10209.408802221651,-2614174.3071329454
2024-10-25,-2649385.5978913317,10012.446678339513,-2639373.1512129954
2024-10-28,-2602398.063530827,9973.89940644479,-2592424.1641243855
2024-10-29,-2595891.7865862567,9958.543529371458,-2585933.2430568887
2024-10-30,-2635083.0768396514,9834.697751596937,-2625248.3790880577
2024-10-31,-2613323.588230999,9772.628461347515,-2603550.959769655
2024-11-01,-2677458.6346074,9784.437309047295,-2667674.197298356
2024-11-04,-2326490.5423193127,9600.675051689092,-2316889.8672676273
2024-11-05,-2498786.649499692,9686.35167664722,-2489100.2978230487
2024-11-06,-2499714.9503214196,9680.425084489874,-2490034.525236934
2024-11-07,-2487385.6879024394,9626.549060956562,-2477759.138841487
2024-11-08,-2322994.158537898,9323.036984845005,-2313671.121553058
2024-11-11,-2334325.1118206657,9096.426278522162,-2325228.685542148
2024-11-12,-2392736.7687667483,8801.021117924458,-2383935.747648828
2024-11-13,-2399671.932870539,8869.08039784771,-2390802.8524726955
2024-11-14,-2396506.818630322,8830.503723586482,-2387676.3149067396
2024-11-18,-2457003.045226543,8707.685485497695,-2448295.35974105
2024-11-19,-2451769.810597657,8702.583560095118,-2443067.2270375667
2024-11-21,-2580840.839287123,8832.642197003624,-2572008.197090124
2024-11-22,-2274725.1293565887,8772.471445829096,-2265952.6579107638
2024-11-25,-2437996.337076486,8885.503845429686,-2429110.8332310608
2024-11-26,-2399317.961260892,8899.276353157955,-2390418.6849077386
2024-11-27,-2235155.74522744,9020.82944429498,-2226134.915783149
2024-11-28,-1602964.361448889,8222.060019828501,-1594742.301429065
2024-11-29,-1520013.6815961653,8040.420863337725,-1511973.2607328321
2024-12-02,-1566431.9416367393,8101.777344040383,-1558330.1642927034
2024-12-03,-1577418.6565109994,7989.600101962656,-1569429.0564090414
2024-12-04,-1781827.2503024614,8088.685411364374,-1773738.5648911018
2024-12-05,-1504402.5534860857,7921.210058091333,-1496481.3434279992
2024-12-06,-1246012.358770767,7486.41906814633,-1238525.9397026254
2024-12-09,-1092746.1712083104,7331.219064712948,-1085414.952143602
2024-12-10,-1168850.0841093885,7260.879096771773,-1161589.2050126214
2024-12-11,-1020536.1931486051,6832.499210689771,-1013703.6939379199
2024-12-12,69296.25224754214,6063.751090737863,75360.00333827536
2024-12-13,119606.70821611624,5987.799124345237,125594.50734045682
2024-12-16,194715.37600363925,5843.95181956881,200559.3278232034
2024-12-17,295280.80518289574,5801.42111112151,301082.2262940126
2024-12-18,1702865.9958575354,5311.562744734119,1708177.558602265
2024-12-19,1747266.0298576213,4665.877594065079,1751931.907451682
2024-12-20,1882495.1321496707,4358.118154919561,1886853.2503045858
2024-12-23,2006797.8057452408,4267.563479361195,2011065.3692245975
2024-12-26,2027965.3178949258,4247.130932545759,2032212.448827467
2024-12-27,1960885.3573352043,4319.39218655188,1965204.7495217514
2024-12-30,1966729.593863877,4445.689689260029,1971175.2835531323
2025-01-02,1730664.3536168423,4539.526210032549,1735203.87982687
2025-01-03,1928182.5307031162,4406.438257243311,1932588.9689603548
2025-01-06,2275433.721988447,4289.894433831667,2279723.6164222737
2025-01-07,2438204.741248691,4312.30361655703,2442517.044865243
2025-01-08,2453496.452372896,4278.558121813444,2457775.010494705
2025-01-09,1791276.4194692266,4519.697164278529,1795796.1166335004
2025-01-10,1825106.2415771272,4462.407412968211,1829568.648990091
2025-01-13,1844807.8935762316,4501.134426216996,1849309.0280024442
2025-01-14,1863700.2329713502,4465.452494124342,1868165.6854654702
2025-01-15,2995062.003039082,3863.073498602273,2998925.07653768
2025-01-16,3174088.399337299,3995.146874032738,3178083.546211328
2025-01-17,3350817.732830667,4282.810940732245,3355100.543771395
2025-01-20,3359153.915790183,4268.013075782548,3363421.9288659613
2025-01-21,3446963.908151443,4301.083977803924,3451264.992129243
2025-01-22,3453493.504843038,4299.791258525498,3457793.2961015594
2025-01-23,3436761.045702551,4245.460231889098,3441006.505934436
2025-01-24,3301249.8615023037,4286.5698702733425,3305536.4313725727
2025-01-27,3450115.471907067,3318.0919387200465,3453433.5638457825
2025-01-28,3502798.067016281,3392.702629101591,3506190.769645378
2025-01-29,3423856.5751582817,3437.4649221744467,3427294.0400804514
2025-01-30,4313557.4608861245,2935.970334318484,4316493.431220438
2025-01-31,3382887.7574264333,3720.8781085600945,3386608.6355349887
2025-02-03,3271225.104530173,3912.652770122699,3275137.7573002907
2025-02-04,3323803.7117885496,4083.5465859643227,3327887.258374509
2025-02-05,3251984.261435296,4398.037043878882,3256382.29847917
2025-02-06,3303398.7234762996,4499.20017582741,3307897.9236521223
2025-02-07,3225359.5691718566,4333.682625141138,3229693.251796993
2025-02-10,2966211.1711065467,4837.625734580901,2971048.7968411227
2025-02-11,2892941.359120478,5134.906899985821,2898076.266020459
2025-02-12,3242341.6340102055,4956.980045690462,3247298.6140558915
2025-02-13,3057928.3461405793,5191.344868401541,3063119.691008976
2025-02-14,2995547.062691447,5105.547494814105,3000652.610186256
2025-02-17,2784628.8796261884,5235.658718244766,2789864.5383444284
2025-02-18,2657259.282826719,5559.200223168516,2662818.4830498826
2025-02-19,2715196.7850406887,5322.825218025289,2720519.610258709
2025-02-20,904837.2388060256,5764.65993563151,910601.8987416523
2025-02-21,936972.7601643573,6234.8742339762375,943207.6343983286
2025-02-24,1215852.4523863518,6202.58062990784,1222055.033016255
2025-02-25,1007821.1109746807,6333.662465530978,1014154.773440207
2025-02-26,1186909.6458820938,5232.749130113321,1192142.3950122022
2025-02-27,1093681.0486694202,4761.648056073022,1098442.6967254882
2025-02-28,1568156.7601317377,4533.152114228958,1572689.9122459614
2025-03-05,1566124.8761706827,4159.921729888172,1570284.7979005657
2025-03-06,1237090.8097390663,4397.163397177628,1241487.9731362388
2025-03-07,1278234.3874449797,4329.617273873566,1282564.004718848
2025-03-10,1193761.5680911117,4452.880101144783,1198214.4481922514
2025-03-11,1021033.4433211369,4512.166236827954,1025545.6095579597
2025-03-12,1028004.2235289183,4526.2587830399125,1032530.4823119532
2025-03-13,1188075.499525176,4652.159104905037,1192727.6586300759
2025-03-14,2205468.795992129,3996.5585506162142,2209465.35454274
2025-03-17,2469116.3805776243,3853.418963792912,2472969.7995414124
2025-03-18,1348639.675842268,4522.898383591291,1353162.5742258544
2025-03-19,1100345.7830332196,4678.146623637188,1105023.929656852
2025-03-20,1076382.9651208662,4793.436619578395,1081176.4017404397
2025-03-21,1078462.1862133932,4752.115649700797,1083214.3018630892
2025-03-24,1189886.593291153,4676.5340825717785,1194563.12737372
2025-03-25,1182674.974291414,4870.569801772096,1187545.5440931814
2025-03-26,1130664.7620198883,4789.846103208317,1135454.6081230917
2025-03-27,1135539.013411126,4875.322443567489,1140414.3358546887
2025-03-28,801534.7095571837,5812.714258661482,807347.4238158402
2025-03-31,1021284.6114254114,5744.162940231583,1027028.774365638
2025-04-01,1003977.8239997625,5804.575648817484,1009782.3996485751
2025-04-02,-182893.58531348454,6477.454042321629,-176416.1312711679
2025-04-03,-260277.30767324782,6144.2594626236305,-254133.04821062917
2025-04-04,1308946.1165592421,5599.760950742967,1314545.87750998
2025-04-07,1538347.4242272833,5256.561737025805,1543603.985964304
2025-04-08,1820549.9318408659,4863.979118917981,1825413.9109597788
2025-04-09,3420092.773480331,3910.128435786999,3424002.9019161128
2025-04-10,3356072.214986957,4032.2868976533055,3360104.5018846053
2025-04-11,3442699.653399882,3875.103468455191,3446574.756868332
2025-04-14,3667792.063882164,3873.001571473506,3671665.0654536327
2025-04-15,3116804.8294554623,4263.754370715253,3121068.583826173
2025-04-16,3213881.737641199,4332.639383328915,3218214.377024524
2025-04-17,2178072.80704555,5070.348747468913,2183143.155793015
2025-04-22,2200795.4740199405,5026.791384068277,2205822.2654040046
2025-04-23,2475035.3851374253,4910.79856026525,2479946.1836976865
2025-04-24,2772497.676220719,5000.2026379192375,2777497.8788586343
2025-04-25,2770818.6539020017,5032.484960978151,2775851.138862976
2025-04-28,2725922.6241302406,5222.672056886623,2731145.2961871233
2025-04-29,2314180.013926762,5639.659246759657,2319819.673173518
2025-04-30,2305831.143923239,4398.691454896878,2310229.835378132
2025-05-02,2077359.7993104006,5124.868681026021,2082484.6679914228
2025-05-05,2419730.978946175,5246.287724751505,2424977.2666709227
2025-05-06,1853655.8228072645,5379.18128774635,1859035.0040950072
2025-05-07,1867909.467767621,5691.6273018665925,1873601.0950694839
2025-05-08,2500261.977635743,3510.1117625418196,2503772.0893982816
2025-05-09,2273883.3143556765,2909.343259015709,2276792.6576146893
2025-05-12,2209275.986377281,2476.6458284052655,2211752.6322056837
2025-05-13,2403353.9389237594,2426.341696694496,2405780.2806204516
2025-05-14,2481627.2830055975,2193.4381032571778,2483820.7211088524
2025-05-15,2267383.0143154906,2268.1248045717134,2269651.13912006
2025-05-16,1268551.3622142274,332.19739055390755,1268883.559604779
2025-05-19,986669.0704874191,509.83866398626816,987178.909151403
2025-05-20,972996.7840715324,480.67530271794965,973477.459374248
2025-05-21,1421497.490706892,196.00286068359958,1421693.4935675734
2025-05-22,1425906.0873222589,258.4372071003044,1426164.5245293567
2025-05-23,1435352.2317572988,298.5238728348871,1435650.755630131
2025-05-26,1298859.8642127803,402.4136312114341,1299262.2778439892
2025-05-27,1403621.6643420493,216.41744254410727,1403838.0817845908
2025-05-28,1457004.4417060057,412.4682614629088,1457416.909967466
2025-05-29,1455424.7235403499,393.70973614270844,1455818.4332764898
2025-05-30,1515947.7764555751,283.10263608780826,1516230.87909166
2025-06-02,1202130.7879000644,412.642344348265,1202543.4302444097
2025-06-03,1179818.4522089662,512.682387896574,1180331.1345968598
2025-06-04,1224106.6947267968,354.2133930974977,1224460.9081198913
2025-06-05,1298017.1248440458,295.49397234573496,1298312.6188163885
2025-06-06,-403644.7021540485,783.7895814994299,-402860.912572552
2025-06-09,-738981.561017027,1153.300450764746,-737828.2605662652
2025-06-10,-1105859.1236998008,1561.9532720453653,-1104297.1704277582
2025-06-11,-2339888.4997809306,2219.475595186881,-2337669.024185747
2025-06-12,-2564362.635886485,2679.0023973860693,-2561683.6334891026
2025-06-13,-2610921.102559954,2628.295552205029,-2608292.8070077524
2025-06-16,-2577921.021851509,2536.8537000596652,-2575384.1681514527
2025-06-17,-2563201.838647073,2248.499323781962,-2560953.3393232943
2025-06-18,-2660240.7699579685,2316.3022477435366,-2657924.467710228
2025-06-20,-2530452.7908607624,2186.182023986212,-2528266.6088367794
2025-06-23,-2526400.1757470435,2211.5278829024714,-2524188.647864144
2025-06-24,-2712111.476228452,2273.2968644107827,-2709838.179364044
2025-06-25,-2935648.5109427217,2493.6946640818273,-2933154.816278643
2025-06-26,-2824055.0410591206,2011.128005928563,-2822043.9130531955
2025-06-27,-2821642.533614523,2012.4292952731716,-2819630.104319253
2025-06-30,-2567921.265284412,1920.5148788697004,-2566000.750405546
2025-07-01,-2544316.7838375806,3251.850324955104,-2541064.933512629
2025-07-02,-2519087.177318445,2940.3232760525757,-2516146.854042396
2025-07-03,-2546998.1730780895,3137.4369022739443,-2543860.736175819
2025-07-04,-2539837.298580521,3206.782138213557,-2536630.5164423105
2025-07-07,-2211044.0335113537,3222.494998785578,-2207821.5385125712
2025-07-08,-2770731.8133099866,5399.780854967363,-2765332.0324550224
2025-07-09,-2530060.1365996813,5955.48436739684,-2524104.652232288
2025-07-10,-2488453.9016132574,6145.81506847757,-2482308.0865447833
2025-07-11,-2882813.6025285586,6262.707539772339,-2876550.8949887897
2025-07-14,-2851229.310332797,6430.938528490882,-2844798.3718043095
2025-07-15,-2916348.8262401996,6436.238731866086,-2909912.587508337
2025-07-16,-2908052.1813387694,8594.94281606602,-2899457.238522707
2025-07-17,-2925615.926408965,8570.616045650997,-2917045.310363318
2025-07-18,-2644081.2317195702,8339.185848825027,-2635742.0458707493
2025-07-21,-2885165.912701674,8437.177665993082,-2876728.735035685
2025-07-22,-2903455.1845165407,8369.228179908547,-2895085.956336636
2025-07-23,-2790176.648176811,7733.924234025376,-2782442.7239427897
2025-07-24,-2638405.1084468653,7560.243329502595,-2630844.8651173664
2025-07-25,-2799967.6896679047,7826.694876424077,-2792140.9947914844
2025-07-28,-2699223.6925268807,7643.548468681583,-2691580.144058203
2025-07-29,-2659077.2473890954,7635.400298719115,-2651441.8470903803
2025-07-30,-2656440.254000361,7772.470287423412,-2648667.7837129417
2025-07-31,-2603451.0600405475,7400.4165090829365,-2596050.6435314687
2025-08-01,-2636696.2369291103,6787.626817506229,-2629908.610111608
2025-08-04,-2618074.5429800116,6963.911544051274,-2611110.6314359643
2025-08-05,-2647157.8300641505,7403.353356280616,-2639754.476707874
2025-08-06,-2483038.7166579035,7309.438854113367,-2475729.2778037945
2025-08-07,-2171623.023169318,7049.218210701837,-2164573.8049586206
2025-08-08,-2184519.326519892,6584.741595752013,-2177934.584924144
2025-08-11,-2220537.6094914074,6725.261054253615,-2213812.348437158
2025-08-12,-1812461.6008889244,6701.587385045863,-1805760.0135038826
2025-08-13,-1712678.3940173308,6839.970449633477,-1705838.4235677014
2025-08-14,-2069878.7723716113,6958.200542567941,-2062920.5718290475
2025-08-15,-2079670.6802707594,7122.6504682781715,-2072548.0298024854
2025-08-18,-1991229.2912028069,6962.481150752443,-1984266.8100520587
2025-08-19,-1481476.5645185243,6389.395647939722,-1475087.1688705888
2025-08-20,-1497151.5055463847,6444.1969340022415,-1490707.3086123865
2025-08-21,-1536374.7553439622,6636.610960402467,-1529738.1443835637
2025-08-22,-587439.8855949969,5615.575934553929,-581824.3096604468
2025-08-25,-753630.3244251963,6223.951782235569,-747406.3726429647
2025-08-26,-753405.2800109495,6233.46726321757,-747171.8127477359
2025-08-27,-932003.099553206,6296.303838763167,-925706.7957144468
2025-08-28,-670813.2858638872,6114.104015032298,-664699.1818488588
2025-08-29,-688717.1339337339,6602.03287234318,-682115.1010613947
2025-09-01,-991176.30645095,6797.844717153129,-984378.4617338008
2025-09-02,-964802.7715137813,6631.703364975658,-958171.0681488095
2025-09-03,-1295177.988865483,6681.7725309354,-1288496.2163345516
2025-09-04,-1191080.994684304,6672.691461538545,-1184408.3032227694
2025-09-05,-1308819.6026683347,6551.071472900479,-1302268.5311954382
2025-09-08,-1295576.9184375475,6730.63261095982,-1288846.2858265915
2025-09-09,-1330813.9166310846,6806.460578132518,-1324007.456052956
2025-09-10,-1402632.8558714984,6703.652578163449,-1395929.2032933387
2025-09-11,-1374633.5204556622,6614.013548991293,-1368019.5069066747
2025-09-12,-1279273.6083096648,6722.784100484824,-1272550.824209184
2025-09-15,-1176970.2854529284,6732.124229178026,-1170238.1612237545
2025-09-16,-1721194.3832597611,7084.262876958762,-1714110.1203828065
2025-09-17,-1619831.4106513842,7020.656339619939,-1612810.7543117683
2025-09-18,-1622957.7168216142,7003.677958604539,-1615954.0388630137
2025-09-19,-1731818.5195391977,7558.937740228218,-1724259.5817989737
2025-09-22,-1951138.568907171,7676.706759150454,-1943461.862148025
2025-09-23,-1899756.494976895,7473.639472587005,-1892282.8555043126
2025-09-24,-2163646.8042854364,7734.886967463036,-2155911.917317978
2025-09-25,-1994008.841860417,7671.36944558677,-1986337.472414835
2025-09-26,-2082555.7926920506,7676.203555770451,-2074879.5891362845
2025-09-29,-2187815.41168766,8084.279086715203,-2179731.132600949
2025-09-30,-2253995.3021367993,8726.128579701362,-2245269.173557102
2025-10-01,-2175936.935587567,8653.441201824699,-2167283.4943857463
2025-10-02,-1905053.1236289528,8479.844644850536,-1896573.2789841064
2025-10-03,-2028730.8164181802,8572.397690197706,-2020158.4187279867
2025-10-06,-2265054.9522978524,8683.346750242059,-2256371.6055476144
2025-10-07,-1845863.4026330805,8922.098310007328,-1836941.3043230772
2025-10-08,-1827809.5934702875,8945.561339778284,-1818864.0321305133
2025-10-09,-2220890.2252824274,8881.502676165304,-2212008.722606266
2025-10-10,-2267876.9781076848,8673.86488300628,-2259203.1132246824
2025-10-13,-2205314.9728715476,8718.050985724996,-2196596.9218858266
2025-10-14,-2202730.4464336275,8866.740925663953,-2193863.7055079676
2025-10-15,-2216063.598860723,8892.613819541877,-2207170.985041185
2025-10-16,-2956233.6069158283,9700.068259703045,-2946533.538656129
2025-10-17,-2887306.224703778,9470.042671591671,-2877836.1820321903
2025-10-20,-2844471.4852461116,9435.06876809233,-2835036.4164780234
2025-10-21,-3559643.3043034254,10286.833839749554,-3549356.4704636796
2025-10-22,-3539230.011953612,10300.117036910984,-3528929.8949167044
2025-10-23,-3526345.318730675,10249.918029941711,-3516095.4007007373
2025-10-24,-3613236.150660317,10287.709473059425,-3602948.4411872616
2025-10-27,-3741444.572957513,10393.610332458444,-3731050.962625059
2025-10-28,-3739678.738107667,10412.36218389215,-3729266.3759237793
2025-10-29,-3701439.1742730956,10280.943237488851,-3691158.2310356116
2025-10-30,-3748378.996798099,9976.67293777992,-3738402.323860324
2025-10-31,-3758516.855600184,10017.062411668116,-3748499.7931885207
2025-11-03,-3778790.2766960966,10067.208761201868,-3768723.0679348996
2025-11-04,-3871522.7179616857,10239.044725850235,-3861283.6732358406
2025-11-05,-3701808.828599834,10196.983692612459,-3691611.8449072265
2025-11-06,-3709029.089306769,10284.689497496307,-3698744.3998092776
2025-11-07,-3711688.0574802607,10273.932310771617,-3701414.125169494
2025-11-10,-3691300.9823867604,10324.930210631861,-3680976.0521761337
2025-11-11,-3562707.386460983,10058.06868188709,-3552649.3177791014
2025-11-12,-3600616.3424994075,9760.37800061118,-3590855.9644988016
2025-11-13,-3573258.9547123117,9699.991342535608,-3563558.963369781
2025-11-14,-3651642.3404684262,9672.036927184474,-3641970.303541247
2025-11-17,-3610868.008036668,9653.002379103298,-3601215.0056575695
2025-11-18,-3586223.428741764,9632.968851347503,-3576590.459890421
2025-11-19,-3547746.720433274,9600.769542163818,-3538145.950891115
2025-11-21,-3579729.8360132826,9764.053857258063,-3569965.7821560293
2025-11-24,-3576410.886817693,9776.49589329887,-3566634.3909243983
2025-11-25,-3673156.417307101,9835.666256348499,-3663320.751050757
2025-11-26,-3411992.6236675633,9638.282890250599,-3402354.3407773166
2025-11-27,-3417045.664618195,9643.17628710673,-3407402.488331092
2025-11-28,-3414504.5138947587,9673.293296717291,-3404831.2205980453
2025-12-01,-3444928.248923955,9765.913503931932,-3435162.335420027
2025-12-02,-3446121.824356071,9691.199152617512,-3436430.6252034577
2025-12-03,-3444830.271751668,9516.571068501882,-3435313.70068317
2025-12-04,-3269596.0010028873,9387.288514072441,-3260208.7124888184
2025-12-05,83938.75674006529,7242.415220804282,91181.17196086608
2025-12-08,79419.73108512568,7248.958465419184,86668.68955054137
2025-12-09,43991.55848609801,7343.992068736613,51335.550554831134
2025-12-10,-130609.61289946173,7502.708621929076,-123106.90427753614
2025-12-11,-172579.96256446483,7337.505338091659,-165242.45722637666
2025-12-12,-98011.68096414041,7376.0532007394995,-90635.6277634044
2025-12-15,-2847.2295222151006,7434.157225222972,4586.927703004389
2025-12-16,1519048.8893410964,6905.540800867243,1525954.4301419603
2025-12-17,1674809.4057259457,6884.7108144583335,1681694.1165404005
2025-12-18,1612513.530265108,6685.613469725137,1619199.1437348297
2025-12-19,1558060.4366288725,6306.254687377701,1564366.691316247
2025-12-22,1574565.5314542109,6245.985032992683,1580811.5164872003
2025-12-23,1882856.2033523654,6118.069474701937,1888974.2728270642
