Date,ibov_pnl,single_pnl,total_pnl
2022-05-06,-42797.749392104,1077.9995619547492,-41719.74983014925
2022-05-09,20712.558568484197,-108.6620264070622,20603.896542077135
2022-05-10,-53136.830911331184,1893.0250300380967,-51243.80588129309
2022-05-11,17028.69434933937,10.957064359836643,17039.65141369921
2022-05-12,-4026.2937596256434,-20.48889324422415,-4046.7826528698674
2022-05-13,-5754.159554924546,-57.82681450278344,-5811.986369427329
2022-05-16,7343.208061863297,113.43501725878244,7456.64307912208
2022-05-17,-31452.517015000696,267.1627136550775,-31185.35430134562
2022-05-18,14873.732769660499,-1.1902408676370868,14872.542528792861
2022-05-19,-33127.07907634061,265.3633042690314,-32861.71577207158
2022-05-20,14279.227254483983,204.2668819925603,14483.494136476544
2022-05-23,20220.571453201945,-310.1361540013923,19910.43529920055
2022-05-24,340.6872771337299,-171.34867217879068,169.3386049549392
2022-05-25,-21449.56918899558,-59.43724497846834,-21509.00643397405
2022-05-26,17034.48384159348,170.55943390135673,17205.043275494834
2022-05-27,153.81616976270385,-157.96725343102156,-4.15108366831771
2022-05-30,-10893.830320076195,27.0900776456157,-10866.740242430578
2022-05-31,716.550496416968,35.827257853068,752.377754270036
2022-06-01,352.81569039867543,24.230503153145293,377.0461935518207
2022-06-02,-10209.31549419188,78.25388873467605,-10131.061605457204
2022-06-03,9709.464481681254,-135.2124640931535,9574.2520175881
2022-06-06,-30501.646980846497,266.8928619152758,-30234.75411893122
2022-06-07,-1504.932944248214,-21.66683412010118,-1526.5997783683151
2022-06-08,14647.67567284517,-256.9357861452137,14390.739886699956
2022-06-09,9646.36460174234,-125.15173165908853,9521.21287008325
2022-06-10,8877.35672929188,19.03052826845945,8896.38725756034
2022-06-13,70659.00061873623,-442.4949279981233,70216.50569073811
2022-06-14,-8057.269891911939,-63.60032110204869,-8120.870213013988
2022-06-15,12230.27755673826,-276.58897783894116,11953.688578899319
2022-06-17,83376.22749116443,-545.6010972673345,82830.6263938971
2022-06-20,1204.196531752934,-251.84735184557562,952.3491799073585
2022-06-21,-709.9548540379548,-481.006365343801,-1190.9612193817557
2022-06-22,-85025.02290802942,507.87494173482656,-84517.1479662946
2022-06-23,17757.347252998297,-232.26066260096647,17525.08659039733
2022-06-24,-42229.08783512006,266.353553658827,-41962.734281461235
2022-06-27,48720.82131326817,-282.58599325426803,48438.235320013904
2022-06-28,-6865.177208199881,-5.960288003216338,-6871.137496203097
2022-06-29,-29511.92504247465,294.5445785711819,-29217.380463903468
2022-06-30,-1586.8881579648673,1.872040054605634,-1585.0161179102618
2022-07-01,4794.671839434019,-87.28071912308957,4707.391120310929
2022-07-04,-48702.02692698612,643.3576678286687,-48058.66925915745
2022-07-05,-96471.76595368312,312.8489207802669,-96158.91703290286
2022-07-06,4762.612114497755,317.4065198093251,5080.01863430708
2022-07-07,22299.054262686223,-110.12460019923041,22188.929662486993
2022-07-08,1934.4927689812064,6.45705882589586,1940.9498278071023
2022-07-11,30751.091118912802,219.67424537964894,30970.765364292452
2022-07-12,-27361.35950846391,322.16326211368056,-27039.196246350228
2022-07-13,-26267.618243477984,-147.14785791882468,-26414.76610139681
2022-07-14,4694.140196515151,-439.46896301841645,4254.671233496734
2022-07-15,-1506.7833752958104,198.54770574298297,-1308.2356695528274
2022-07-18,-61129.161558951986,251.46038245187242,-60877.701176500115
2022-07-19,24582.898485798018,-585.7399427831768,23997.15854301484
2022-07-20,-37840.51814025251,159.19019346834642,-37681.327946784164
2022-07-21,-42406.70754043933,481.12289904182666,-41925.58464139751
2022-07-22,-3092.870240520879,53.50654152060984,-3039.363699000269
2022-07-25,38964.51578749073,-261.4554806892135,38703.06030680152
2022-07-26,-31380.717983264338,193.07104148378883,-31187.64694178055
2022-07-27,56999.61593966294,5.705665380741252,57005.321605043675
2022-07-28,23709.67300536143,27.409008051694634,23737.082013413125
2022-07-29,5312.727660662041,-363.3066191652382,4949.421041496803
2022-08-01,8072.772890647571,45.461560676853075,8118.234451324424
2022-08-02,7535.333151514638,-139.05065977013084,7396.282491744508
2022-08-03,-10492.648557835373,-37.495250908151824,-10530.143808743525
2022-08-04,71596.90770070188,-275.71597823983245,71321.19172246204
2022-08-05,7054.218810264633,16.292416001030432,7070.511226265664
2022-08-08,18897.08046003587,195.3623415251236,19092.442801560996
2022-08-09,-25049.5854558156,-100.51607209406927,-25150.10152790967
2022-08-10,-11186.384604586645,3.439269270892037,-11182.945335315753
2022-08-11,-145243.83735017347,170.1135065095022,-145073.72384366396
2022-08-12,107448.0153763982,-738.2218801145808,106709.79349628362
2022-08-15,-4516.60823867314,-39.68758007199433,-4556.295818745134
2022-08-16,-187490.76993595046,1011.8668813171621,-186478.9030546333
2022-08-17,-1075.6452177305277,365.4340760212742,-710.2111417092535
2022-08-18,-3311.1590464557053,396.9378732784703,-2914.221173177235
2022-08-19,98687.76362674581,-617.1752164104653,98070.58841033535
2022-08-22,-31016.405690871943,170.23053086178285,-30846.17516001016
2022-08-23,60914.4137093206,-10.657197593322525,60903.756511727275
2022-08-24,-61534.640482049486,308.87494079895805,-61225.76554125053
2022-08-25,-2418.8657126310964,-9.127762770868083,-2427.9934754019646
2022-08-26,6382.519561592727,-240.5710073987665,6141.94855419396
2022-08-29,-36359.515492048246,185.97519806323552,-36173.54029398501
2022-08-30,78173.67519505105,-451.1689966595006,77722.50619839155
2022-08-31,16309.469123204952,-287.1988952920121,16022.270227912939
2022-09-01,-997.8517846470851,358.47578032171765,-639.3760043253674
2022-09-02,-93.98311707685437,-217.98906440069226,-311.97218147754666
2022-09-05,-45447.59805231934,-11.815854437428879,-45459.413906756774
2022-09-06,115095.68495478107,-683.5209139895305,114412.16404079154
2022-09-08,-115377.19424196423,360.79993343237703,-115016.39430853185
2022-09-09,72006.20071841254,-564.7084691230347,71441.4922492895
2022-09-12,-2532.580812570328,336.07604362621095,-2196.504768944117
2022-09-13,54605.58331924364,232.25978901890466,54837.84310826255
2022-09-14,6478.446375870923,75.37829127823352,6553.824667149156
2022-09-15,15999.426393139576,-123.93821376869114,15875.488179370885
2022-09-16,-8586.322969303448,485.7901641699526,-8100.5328051334955
2022-09-19,91629.13651718176,-32.15203178315025,91596.98448539861
2022-09-20,-2426.835992618262,-84.32665708334271,-2511.1626497016046
2022-09-21,11594.9921527969,30.187204338986135,11625.179357135887
2022-09-22,33155.42858011795,42.42673058708702,33197.85531070504
2022-09-23,118431.68317902752,-767.8664300300485,117663.81674899747
2022-09-26,109458.69181036233,-279.01260950388814,109179.67920085845
2022-09-27,-6681.58654466945,0.6650709288370962,-6680.921473740613
2022-09-28,-4338.803486477676,337.84310593831054,-4000.960380539366
2022-09-29,-8573.676307321562,141.1787125109557,-8432.497594810608
2022-09-30,79174.66446424811,-570.9495141002758,78603.71495014784
2022-10-03,655530.5818468517,-2421.574600851875,653109.0072459999
2022-10-04,-75802.39043376457,-231.39914659815383,-76033.78958036272
2022-10-05,6403.120267976768,-115.55968301802325,6287.5605849587455
2022-10-06,-61601.34418276105,136.14711537519042,-61465.19706738586
2022-10-07,35100.370596857065,-256.1828535023456,34844.18774335472
2022-10-10,-35829.011964014,-53.07677485719246,-35882.088738871185
2022-10-11,20579.989801656204,295.6212438864681,20875.61104554267
2022-10-13,-172315.85407190176,807.6629561833151,-171508.19111571845
2022-10-14,97546.57233440188,35.11571578192905,97581.6880501838
2022-10-17,43963.53714183445,-83.32842975813709,43880.20871207632
2022-10-18,84340.32284838561,-70.28819018668668,84270.03465819891
2022-10-19,4266.508603063142,-151.64033143280253,4114.868271630339
2022-10-20,-105979.48362338048,167.29739053753678,-105812.18623284294
2022-10-21,93137.47760357015,-88.36010073187786,93049.11750283827
2022-10-24,206158.33431040877,-2433.8510694828688,203724.4832409259
2022-10-25,40512.24221251888,114.15899244225187,40626.401204961134
2022-10-26,62313.45068611863,-991.2118505875477,61322.23883553108
2022-10-27,37324.17206031844,-178.38112044126896,37145.790939877166
2022-10-28,468.0771767701531,-202.7767034871435,265.3004732830096
2022-10-31,-44143.55808542115,-1093.0961361085417,-45236.654221529694
2022-11-01,-13945.135578100595,141.5093377459191,-13803.626240354675
2022-11-03,-10569.030981122869,-106.3992930214429,-10675.430274144312
2022-11-04,20860.178982488622,-477.0331832603457,20383.145799228278
2022-11-07,136591.61736988847,-322.2483419987204,136269.36902788974
2022-11-08,-130866.14511538122,397.5007226113922,-130468.64439276983
2022-11-09,147981.44650361154,-3610.645387587541,144370.801116024
2022-11-10,190012.1066045728,-377.1389798410574,189634.96762473174
2022-11-11,109162.20414832953,-946.2262939983192,108215.97785433121
2022-11-14,-129574.63214092521,244.14511477018632,-129330.48702615502
2022-11-16,183674.22591230233,-922.2056586621868,182752.02025364013
2022-11-17,-1270.153256346621,26.822664522619174,-1243.3305918240019
2022-11-18,5007.765450010638,-127.27806790999317,4880.487382100645
2022-11-21,-128021.28824785927,177.47675354444576,-127843.81149431482
2022-11-22,-3007.9311126241787,-54.99963924200334,-3062.930751866182
2022-11-23,-3667.9080870850817,38.66757414626617,-3629.2405129388153
2022-11-24,128397.21840058813,-160.446592439534,128236.7718081486
2022-11-25,62256.28090860334,158.50998946701807,62414.79089807036
2022-11-28,-147634.3298103584,21.70758855783052,-147612.6222218006
2022-11-29,87461.05120333252,-351.55186635690563,87109.49933697561
2022-11-30,49585.199558407345,-253.3402052458509,49331.8593531615
2022-12-01,42187.11710743242,-188.0511500403468,41999.06595739208
2022-12-02,-105886.18737892073,334.8062537753467,-105551.38112514539
2022-12-05,-702752.1625754547,2226.3968037620552,-700525.7657716926
2022-12-06,537.0907093556035,231.00088373939798,768.0915930950015
2022-12-07,-28192.424209476005,126.67607593341015,-28065.748133542595
2022-12-08,83624.46416372072,-56.327912429589134,83568.13625129113
2022-12-09,-8277.698531237147,169.9753346604324,-8107.723196576715
2022-12-12,125300.66817654224,-114.30773271739632,125186.36044382484
2022-12-13,18462.700244692543,-867.1689250753293,17595.531319617214
2022-12-14,-863.8794251690774,-575.8372130522896,-1439.716638221367
2022-12-15,-91683.80426042233,-68.18736823788785,-91751.99162866022
2022-12-16,-61780.66983291662,122.53293443690563,-61658.136898479715
2022-12-19,-24311.43668765689,-262.19794965316663,-24573.634637310057
2022-12-20,180066.39811195683,-93.7888393030841,179972.60927265376
2022-12-21,-20501.534525048282,366.6320153405406,-20134.902509707743
2022-12-22,-198111.91479581548,464.61517844769725,-197647.29961736777
2022-12-23,-123230.16969081693,1654.2705562621725,-121575.89913455475
2022-12-26,-18245.6107070813,32.879302525297405,-18212.731404556005
2022-12-27,-70566.40248911128,665.7118719330864,-69900.69061717819
2022-12-28,8751.648355894957,264.45859337002935,9016.106949264986
2022-12-29,267.9905113996896,468.56332761105983,736.5538390107495
2023-01-02,260497.23946993228,898.1271146817639,261395.36658461404
2023-01-03,76340.97773859493,-143.3670878629525,76197.61065073198
2023-01-04,57672.01974832,190.5689475085176,57862.58869582852
2023-01-05,110578.50766682041,87.16788996660078,110665.67555678701
2023-01-06,-94522.83536561477,191.61633213322042,-94331.21903348155
2023-01-09,-14868.167736276018,76.87997668562866,-14791.28775959039
2023-01-10,-61514.01114252407,3296.9977569028624,-58217.013385621205
2023-01-11,-352613.3554752979,647.1860580267389,-351966.16941727116
2023-01-12,-159241.80624938814,1124.7561701936304,-158117.0500791945
2023-01-13,74.03792891406843,161.8821066149394,235.92003552900783
2023-01-16,-143173.34423571656,410.31056010043375,-142763.03367561614
2023-01-17,125165.64724708587,-1080.5666979514363,124085.08054913444
2023-01-18,2065.174168098818,-174.48606367726742,1890.6881044215506
2023-01-19,-11452.764469801172,29.592321886922818,-11423.172147914249
2023-01-20,-1140.1611589410945,149.9575473485168,-990.2036115925778
2023-01-23,6738.1263176985485,-315.59340209477705,6422.5329156037715
2023-01-24,-223011.08618544834,316.8479366992689,-222694.23824874905
2023-01-25,-207322.03362733306,312.2610540099234,-207009.77257332313
2023-01-26,-1692.1182018528357,72.84445861009465,-1619.2737432427411
2023-01-27,-42525.669098983984,116.19603958318037,-42409.47305940081
2023-01-30,-56522.820893712415,236.69270515101164,-56286.1281885614
2023-01-31,1914.1665746476501,152.44777954133457,2066.6143541889846
2023-02-01,17548.6525077489,-18.212582143723196,17530.439925605177
2023-02-02,-22875.53539752253,-42.07457141876346,-22917.609968941295
2023-02-03,59904.76731228865,-114.85593740193747,59789.91137488671
2023-02-06,-642.222986108536,-12.371357347867551,-654.5943434564035
2023-02-07,-125109.54900186893,376.660606811983,-124732.88839505694
2023-02-08,105278.07263588978,-813.9933039728362,104464.07933191695
2023-02-09,-53220.60011020057,254.03423122513573,-52966.56587897543
2023-02-10,-65911.21004693766,437.7437015678119,-65473.466345369845
2023-02-13,8994.836342141982,762.0749007284678,9756.91124287045
2023-02-14,50338.591265484894,0.6280516932237421,50339.21931717812
2023-02-15,47403.01568209904,-252.1693151572053,47150.846366941834
2023-02-16,-79360.77275023147,324.77349984783564,-79035.99925038363
2023-02-17,-165291.90741478017,263.264715916951,-165028.64269886323
2023-02-22,143787.5983980731,-409.07507763549427,143378.5233204376
2023-02-23,10097.64817899534,-70.79496134910312,10026.853217646236
2023-02-24,-77649.27296216774,262.1536914211069,-77387.11927074664
2023-02-27,-23462.827042038753,122.0739036339808,-23340.753138404772
2023-02-28,13374.77088566891,219.84544491374584,13594.616330582656
2023-03-01,-117555.85031672016,-243.45313688347977,-117799.30345360364
2023-03-02,28598.67695629936,-485.95369658549606,28112.723259713865
2023-03-03,-381015.8328308995,785.36650912673,-380230.4663217728
2023-03-06,-132178.3617314123,117.79046074586054,-132060.57127066643
2023-03-07,-38308.2061876916,-131.54729735007552,-38439.75348504167
2023-03-08,22086.72250796308,301.3198011367556,22388.042309099837
2023-03-09,6135.593754548853,7.564025966224823,6143.157780515078
2023-03-10,53150.50383084328,-273.4089805687588,52877.094850274516
2023-03-13,-100067.68208726124,155.06757914672198,-99912.61450811452
2023-03-14,-33094.0381715097,-30.540383641102146,-33124.5785551508
2023-03-15,-3269.785814212567,16.23163768233218,-3253.5541765302346
2023-03-16,14538.411451039361,-359.61022345275904,14178.801227586602
2023-03-17,-12984.709502305339,112.51432197443091,-12872.195180330908
2023-03-20,-155115.45335594847,1214.458239214745,-153900.9951167337
2023-03-21,-44534.03527365513,196.1997795587193,-44337.83549409641
2023-03-22,-12004.312917645106,224.98318294504827,-11779.329734700057
2023-03-23,146020.98367876798,45.33313140525569,146066.31681017324
2023-03-24,55130.54318472744,192.59883508550814,55323.14201981295
2023-03-27,-32472.738634910063,35.59456663153249,-32437.144068278532
2023-03-28,57602.18750916791,-145.32081868591825,57456.86669048199
2023-03-29,28280.580877128963,34.66774977114197,28315.248626900106
2023-03-30,117958.08921603196,-112.19361279470517,117845.89560323725
2023-03-31,93750.88366485393,-333.5657616250638,93417.31790322886
2023-04-03,-115057.73004723582,-415.6906270536513,-115473.42067428947
2023-04-04,-13385.59609502278,29.44557795948705,-13356.150517063294
2023-04-05,-127959.03244011443,564.7388582085264,-127394.2935819059
2023-04-06,-50705.05573873271,226.21682617281516,-50478.8389125599
2023-04-10,53863.98138696044,24.94269020026615,53888.92407716071
2023-04-11,750593.0104269895,-1675.1832729095713,748917.8271540799
2023-04-12,-124238.28182805699,424.12264583730723,-123814.15918221968
2023-04-13,-142834.28934890262,189.97501817958434,-142644.31433072302
2023-04-14,-5167.257112085735,862.1809225616012,-4305.076189524134
2023-04-17,-18615.354743051692,249.7596222416028,-18365.59512081009
2023-04-18,-44845.23691842126,-13.846085909392055,-44859.08300433065
2023-04-19,54874.93763636218,18.63213341809239,54893.56976978027
2023-04-20,647.4247326060844,-67.37714105581034,580.0475915502741
2023-04-24,-4420.371635089175,-115.89563043676091,-4536.267265525936
2023-04-25,-136054.55132108653,242.8317593421063,-135811.71956174442
2023-04-26,8630.15581218575,38.559589382645406,8668.715401568395
2023-04-27,-93750.21500620252,175.02345779949644,-93575.19154840302
2023-04-28,96460.78514316051,-263.8494685264865,96196.93567463402
2023-05-02,224928.80381748336,-517.0676702662093,224411.73614721716
2023-05-03,-9011.750062788615,487.18238085130895,-8524.567681937306
2023-05-04,-34354.81073505006,428.8622674425746,-33925.948467607486
2023-05-05,351849.49918057566,-735.7153610367972,351113.78381953883
2023-05-08,3314.360247355152,181.89706587503017,3496.257313230182
2023-05-09,29887.095768652198,176.77964671824708,30063.875415370447
2023-05-10,-204023.7446706345,233.59145335326076,-203790.15321728124
2023-05-11,-69951.68297791161,-77.30459237237167,-70028.98757028398
2023-05-12,-98061.02879182124,253.44218709205398,-97807.5866047292
2023-05-15,-9105.057587608555,52.635731210011826,-9052.421856398543
2023-05-16,31753.828476228096,94.05123504959509,31847.879711277692
2023-05-17,41102.18449969422,-88.90649906672039,41013.278000627506
2023-05-18,-6869.638730080544,208.60393554993746,-6661.034794530606
2023-05-19,-107238.14581718257,483.4430124459498,-106754.70280473662
2023-05-22,-49447.9607064638,62.63625502316323,-49385.32445144063
2023-05-23,9027.541086757106,-7.139944771226107,9020.40114198588
2023-05-24,26246.255582516646,-234.64925096782252,26011.606331548825
2023-05-25,-260289.92959973065,392.7472220937056,-259897.18237763693
2023-05-26,-7591.59259641927,-96.01582633538821,-7687.608422754658
2023-05-29,11674.673878764372,60.764528795849245,11735.438407560221
2023-05-30,19676.969189631633,7.52151366270361,19684.490703294337
2023-05-31,16734.656825713388,-34.18088958166428,16700.475936131723
2023-06-01,28223.998699636788,-114.93659481765702,28109.06210481913
2023-06-02,-63688.178420470125,167.4725101439413,-63520.705910326185
2023-06-05,-16786.497284895253,485.0532781171372,-16301.444006778116
2023-06-06,93814.22753906575,58.25464368313184,93872.48218274888
2023-06-07,-55194.51041526113,25.023297672369033,-55169.48711758876
2023-06-09,33831.57453410957,-362.19652666615605,33469.37800744341
2023-06-12,-20683.984591936336,-208.55918230843992,-20892.543774244776
2023-06-13,-676536.5741784142,1457.26064492966,-675079.3135334845
2023-06-14,126777.8964391673,408.4291088186054,127186.3255479859
2023-06-15,-19333.039559402478,-202.68040047836666,-19535.719959880844
2023-06-16,10919.001038581016,40.77348596095724,10959.774524541974
2023-06-19,6271.335207507139,-181.22678175664439,6090.1084257504945
2023-06-20,9757.067038027137,39.470996988508944,9796.538035015647
2023-06-21,-266395.92084213113,231.28156527680468,-266164.63927685434
2023-06-22,109440.14524573021,-109.71406995636053,109330.43117577385
2023-06-23,-19791.16128095241,-84.0747128629587,-19875.235993815368
2023-06-26,-7362.862632293088,157.96204863958755,-7204.9005836535
2023-06-27,-26453.257509916573,-43.276795968172095,-26496.534305884747
2023-06-28,44918.609489919036,12.623393061367445,44931.2328829804
2023-06-29,-777.5116312985298,149.90158408444887,-627.6100472140809
2023-06-30,-320602.6935613326,436.79509314252584,-320165.89846819005
2023-07-03,29357.51733215267,-60.46976891903762,29297.047563233635
2023-07-04,33146.83733881198,90.7066319848906,33237.54397079687
2023-07-05,-266589.332788474,818.8929432186835,-265770.4398452553
2023-07-06,161066.0031870411,-113.46907857314922,160952.53410846795
2023-07-07,18040.499585246507,-29.26842805343478,18011.231157193073
2023-07-10,46945.129162230165,-54.079753691356366,46891.049408538805
2023-07-11,16603.157376622097,-44.06886194994367,16559.088514672152
2023-07-12,1572.3219802810045,66.33370878968142,1638.6556890706859
2023-07-13,54549.41799189763,30.711982697838362,54580.12997459547
2023-07-14,62116.6549212096,106.19076721890012,62222.8456884285
2023-07-17,-41035.101859085444,135.6409596979213,-40899.46089938752
2023-07-18,3154.4024075509506,40.53559620987593,3194.9380037608266
2023-07-19,-1057.6571621088392,-181.4205903986084,-1239.0777525074477
2023-07-20,-14632.776996609802,45.46370256468801,-14587.313294045114
2023-07-21,112099.95441386892,-85.53818488640499,112014.41622898252
2023-07-24,-53916.91489106423,-494.7105417450873,-54411.62543280932
2023-07-25,-33823.638773018945,90.66761797774481,-33732.9711550412
2023-07-26,-11224.465703784981,52.7121647347613,-11171.75353905022
2023-07-27,240818.671474291,-702.0677444344814,240116.60372985652
2023-07-28,-106329.13728792075,49.60875838869541,-106279.52852953205
2023-07-31,35691.04113587481,-149.43779319492097,35541.60334267989
2023-08-01,-124293.20292635162,288.53587646158843,-124004.66704989003
2023-08-02,-109472.26472427412,290.234893697728,-109182.0298305764
2023-08-03,7238.271315033508,-129.02280138376918,7109.248513649738
2023-08-04,-64600.10024486865,-488.05657068124265,-65088.15681554989
2023-08-07,-19621.182695717805,138.8099913087355,-19482.37270440907
2023-08-08,-69482.44817579602,625.1088718287779,-68857.33930396724
2023-08-09,14376.63176885536,333.19986957188866,14709.83163842725
2023-08-10,-13031.96059111147,45.93104205783949,-12986.02954905363
2023-08-11,-171957.69046640754,238.90969017974945,-171718.7807762278
2023-08-14,46061.17767849368,59.91946270220155,46121.09714119588
2023-08-15,5992.01110085622,0.9185530602995021,5992.92965391652
2023-08-16,-35752.23681441003,71.92437144748547,-35680.312442962546
2023-08-17,8107.226027636149,-25.86328342719614,8081.362744208954
2023-08-18,-16250.71419452417,357.11439751227806,-15893.599797011891
2023-08-21,-32928.753334424866,169.04238968973075,-32759.710944735136
2023-08-22,112222.70951945474,-91.05296070688013,112131.65655874787
2023-08-23,125531.68181395848,-341.2565639499331,125190.42525000854
2023-08-24,25422.594996196312,-35.585073611714364,25387.0099225846
2023-08-25,25982.9877684562,-47.21032591633818,25935.777442539864
2023-08-28,-45069.13919981664,-311.87149563576753,-45381.0106954524
2023-08-29,58142.746752951105,308.98944198708125,58451.73619493819
2023-08-30,-66566.7924337952,137.39703478056953,-66429.39539901463
2023-08-31,102240.03139646369,-150.21694489220005,102089.81445157148
2023-09-01,179734.31845734874,-314.527758569085,179419.79069877966
2023-09-04,-168722.49150750562,214.40384483790672,-168508.0876626677
2023-09-05,-75447.1302655542,-68.4128731669965,-75515.54313872119
2023-09-06,34068.79019057062,-0.6828738805903285,34068.107316690024
2023-09-08,-1931.040329575912,114.66107083081472,-1816.3792587450973
2023-09-11,92578.30939567207,-205.4284021939193,92372.88099347815
2023-09-12,-52850.698101150185,92.88840960964887,-52757.80969154053
